GDP,Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Debtor,Gender,Scholarship holder,Educational special needs,Tuition fees up to date,Target
0,0,0,0,0,0,0,0.132075472,1,1,0
0,0,0,0.038461538,0.529801325,1,0,0.188679245,0,1,0
1,0.25,0.818461539,0.192307692,0.805298013,1,0,0.226415094,0,1,1
0,0,0,0.153846154,0.678145695,1,0,0.056603774,0,1,0
0,0.2,0.592307692,0.192307692,0.591611479,1,0,0.075471698,0,1,0
0.5,0,0,0,0,1,0,0.018867925,0,1,0
1,0.35,0.690769231,0.269230769,0.679659414,1,0,0.037735849,0,1,1
0,0.2,0.678461539,0.230769231,0.662251656,0,0,0.037735849,1,1,0
1,0.15,0.667692308,0.115384615,0.529801325,1,1,0.20754717,0,1,1
1,0.2,0.713461539,0.230769231,0.609271523,0,0,0.075471698,0,0,1
0,0.35,0.61,0.269230769,0.600189215,0,0,0.113207547,1,0,0
0.5,0.15,0.7,0.076923077,0.688741722,1,0,0.41509434,0,0,0
1,0.3,0.701794872,0.230769231,0.690507726,1,0,0.018867925,0,0,1
1,0.2,0.632692308,0.230769231,0.644591612,1,0,0.79245283,0,0,1
0.5,0.15,0.872307692,0.153846154,0.768211921,1,0,0.245283019,1,1,0
1,0.25,0.732307692,0.192307692,0.762913907,1,0,0.018867925,0,0,1
0.5,0.3,0.673076923,0.153846154,0.649006623,1,0,0.452830189,0,0,0
0,0,0,0,0,1,0,0.188679245,0,0,0
1,0.3,0.646153846,0.230769231,0.671081678,1,1,0.018867925,0,0,1
0,0.15,0.628205128,0.076923077,0.635761589,0,0,0.056603774,1,0,0
0,0,0,0,0,0,0,0.283018868,0,0,0
0,0.2,0.581538462,0.115384615,0.618101545,1,0,0.037735849,0,0,0
0,0,0,0,0,1,0,0.452830189,0,0,0
0,0,0,0.038461538,0.529801325,1,0,0.396226415,0,0,0
0,0,0,0,0,1,0,0.339622642,0,1,0
0,0.15,0.646153846,0.153846154,0.649006623,1,0,0.188679245,0,0,0
1,0.3,0.673076923,0.153846154,0.635761589,1,0,0.037735849,0,0,1
0.5,0.25,0.635384615,0.192307692,0.667549669,0,0,0.018867925,0,0,0
0,0,0,0,0,0,0,0.41509434,0,0,0
0,0,0,0,0,0,0,0.377358491,0,0,0
0,0,0,0,0,0,0,0.377358491,0,0,0
1,0.65,0.646153846,0.615384615,0.67218543,1,1,0.339622642,0,0,1
1,0.3,0.574358975,0.384615385,0.550993377,1,0,0.603773585,0,0,1
1,0.6,0.58816568,0.538461538,0.554525386,1,0,0.660377358,0,0,1
1,0.25,0.7,0.192307692,0.759381898,1,0,0.018867925,0,0,1
1,0.3,0.771794872,0.230769231,0.777041943,1,1,0.245283019,0,0,1
1,0.4,0.766298077,0.269230769,0.680037843,1,0,0.075471698,0,0,1
0,0,0,0,0,1,0,0.056603774,0,1,0
0.5,0,0,0,0,1,0,0.018867925,1,1,0
0,0,0,0,0,1,0,0.037735849,0,1,0
1,0.4,0.713394231,0.307692308,0.70192053,1,0,0.018867925,0,1,1
0.5,0.2,0.686538462,0.269230769,0.681173132,1,0,0.056603774,0,1,0
0.5,0.2,0.767307692,0.192307692,0.720529801,1,0,0.075471698,0,0,0
1,0.25,0.667692308,0.115384615,0.741721854,1,1,0.094339623,0,0,1
0.5,0.1,0.592307692,0.115384615,0.635761589,0,0,0.056603774,1,0,0
0.5,0.2,0.753846154,0.230769231,0.697571744,1,0,0.056603774,0,0,0
1,0.3,0.655128205,0.230769231,0.721854305,1,1,0.037735849,0,0,1
1,0.4,0.840598291,0.269230769,0.786754967,1,1,0.018867925,0,0,1
1,0.25,0.613846154,0.153846154,0.569536424,1,0,0.075471698,0,1,1
0.5,0.1,0.628205128,0,0,1,0,0.037735849,1,0,0
0,0,0,0,0,1,0,0.377358491,0,0,0
0.5,0.35,0.746153846,0.461538462,0.741721854,1,0,0.528301887,0,0,0
0,0,0,0,0,0,0,0.396226415,1,1,0
0,0,0,0,0,0,0,0.716981132,0,1,0
0,0.2,0.632692308,0.192307692,0.688741722,0,0,0.20754717,1,0,0
1,0.25,0.667692308,0.307692308,0.655629139,1,0,0.547169811,0,0,1
1,0,0,0,0,1,0,0.094339623,0,0,1
0,0.2,0.740384615,0.192307692,0.60397351,1,0,0.547169811,0,0,0
0.5,0.2,0.7,0.153846154,0.59602649,1,0,0.20754717,0,0,0
0,0.15,0.646153846,0.115384615,0.688741722,0,0,0.018867925,1,0,0
0.5,0,0,0,0,1,1,0.018867925,0,1,0
1,0.3,0.762820513,0.230769231,0.715231788,1,1,0.075471698,0,1,1
0.5,0.2,0.592307692,0.038461538,0.582781457,1,0,0.018867925,0,0,0
0,0.05,0.592307692,0,0,1,0,0.320754717,0,0,0
0,0.25,0.603076923,0.192307692,0.635761589,1,1,0.075471698,0,0,0
1,0.3,0.7,0.192307692,0.688741722,1,1,0.018867925,0,0,1
1,0,0,0,0,1,0,0.056603774,0,1,1
0.5,0.2,0.659615385,0.153846154,0.635761589,1,0,0.018867925,0,0,0
0.5,0.15,0.581538462,0.192307692,0.591611479,1,0,0.075471698,0,1,0
0,0.05,0.646153846,0.076923077,0.556291391,1,0,0.037735849,0,1,0
1,0.3,0.655128205,0.230769231,0.671081678,1,0,0.094339623,0,1,1
0,0,0,0.038461538,0.582781457,1,0,0.113207547,0,1,0
0,0,0,0,0,1,0,0.037735849,0,1,0
0.5,0.1,0.556410256,0.153846154,0.609271523,1,0,0.018867925,0,1,0
0,0,0,0,0,0,1,0.037735849,1,1,0
0.5,0.2,0.632692308,0.076923077,0.556291391,1,0,0.037735849,0,1,0
0.5,0.2,0.592307692,0.153846154,0.662251656,1,0,0.037735849,0,1,0
0.5,0.3,0.673076923,0.230769231,0.6799117,1,0,0.094339623,0,1,0
1,0.3,0.869230769,0.230769231,0.824976348,1,1,0.018867925,0,1,1
0,0.25,0.635384615,0.153846154,0.635761589,1,0,0.018867925,0,1,0
0,0.15,0.61025641,0.153846154,0.59602649,1,0,0.037735849,1,1,0
1,0,0,0,0,1,0,0.018867925,0,1,1
0.5,0.2,0.767307692,0.230769231,0.65089877,1,0,0.075471698,0,1,0
0.5,0.15,0.556410256,0.192307692,0.582781457,1,0,0.018867925,0,1,0
1,0.25,0.732307692,0.230769231,0.64333018,1,0,0.037735849,0,1,1
0,0,0,0.076923077,0.609271523,0,0,0.188679245,1,1,0
0.5,0.4,0.625961539,0.423076923,0.664659844,1,0,0.056603774,1,1,0
1,0.3,0.7,0.153846154,0.688741722,1,0,0.056603774,0,1,1
1,0.4,0.693942308,0.307692308,0.682781457,1,0,0.018867925,0,1,1
0.5,0.25,0.732307692,0.230769231,0.671081678,1,0,0.018867925,0,1,0
1,0.3,0.676923077,0.230769231,0.6799117,1,0,0.018867925,0,1,1
0,0.1,0.673076923,0.115384615,0.565121413,1,0,0.018867925,0,1,0
0.5,0.25,0.667692308,0.192307692,0.688741722,1,0,0.018867925,0,1,0
1,0.4,0.661298077,0.230769231,0.634878587,1,0,0.018867925,0,0,1
0,0,0,0,0,0,0,0.377358491,0,0,0
1,0.3,0.619230769,0.230769231,0.626931567,1,1,0.358490566,0,0,1
0,0.1,0.592307692,0.115384615,0.671081678,1,0,0.169811321,0,0,0
1,0.2,0.780769231,0.153846154,0.728476821,1,0,0.037735849,0,0,1
0,0.25,0.635384615,0.192307692,0.60397351,1,0,0.132075472,0,0,0
0,0.3,0.7,0.230769231,0.697571744,1,1,0.037735849,0,0,0
1,0.25,0.635384615,0.230769231,0.6799117,1,1,0.056603774,0,0,1
1,0.25,0.780769231,0.230769231,0.748344371,1,0,0.037735849,0,0,1
1,0.25,0.7,0.115384615,0.618101545,1,0,0.075471698,0,0,1
0,0.2,0.605769231,0.230769231,0.543046358,0,0,0.622641509,0,0,0
0,0.2,0.632692308,0.230769231,0.663008514,1,0,0.566037736,0,0,0
0,0.45,0.562393162,0.384615385,0.609271523,1,0,0.132075472,0,0,0
0,0,0,0.038461538,0.529801325,0,0,0.58490566,0,0,0
1,0.25,0.688034188,0.230769231,0.832544938,1,1,0.018867925,0,0,1
0,0.2,0.592307692,0.153846154,0.662251656,1,0,0.283018868,0,1,0
0,0.2,0.686538462,0.115384615,0.635761589,0,0,0.056603774,0,1,0
0,0,0,0,0,1,0,0.132075472,1,1,0
1,0.2,0.632692308,0.153846154,0.649006623,1,0,0.679245283,0,1,1
0,0,0,0,0,0,0,0.471698113,1,1,0
1,0.25,0.764615385,0.192307692,0.720529801,1,0,0.660377358,0,1,1
0.5,0.55,0.69020979,0.5,0.705043301,1,0,0.698113208,0,1,0
1,0.25,0.635384615,0.192307692,0.646357616,1,0,0.603773585,0,1,1
1,0.3,0.717948718,0.230769231,0.65089877,1,1,0.018867925,0,1,1
1,0.2,0.7,0.115384615,0.635761589,1,0,0.377358491,0,1,1
1,0.35,0.627307692,0.230769231,0.706906339,1,1,0.075471698,0,1,1
0,0,0,0,0,1,0,0.169811321,1,1,0
1,0.55,0.797902098,0.423076923,0.756170981,1,0,0.056603774,0,1,1
1,0.4,0.695213675,0.269230769,0.643046358,1,1,0.037735849,0,0,1
1,0.3,0.8,0.230769231,0.750551877,1,0,0.018867925,0,0,1
1,0.4,0.789145299,0.269230769,0.716745506,1,0,0.018867925,0,0,1
1,0.3,0.592307692,0.192307692,0.635761589,1,0,0.056603774,0,0,1
0,0.05,0.592307692,0.192307692,0.60397351,1,0,0.056603774,0,0,0
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.55,0.780769231,0.461538462,0.684326711,1,0,0.094339623,0,0,1
1,0.4,0.774711539,0.269230769,0.722516556,1,1,0.018867925,0,0,1
0,0.35,0.653846154,0.269230769,0.683443709,1,0,0.018867925,0,0,0
1,0.35,0.773230769,0.269230769,0.760794702,1,1,0.037735849,0,0,1
0.5,0.35,0.781538461,0.269230769,0.768968779,1,0,0.037735849,0,0,0
1,0.35,0.791538462,0.269230769,0.778807947,1,0,0.018867925,0,0,1
0.5,0.25,0.753846154,0.192307692,0.805298013,1,0,0.188679245,0,0,0
1,0.4,0.811057692,0.269230769,0.688741722,1,1,0.056603774,0,0,1
0,0,0,0.230769231,0.715231788,1,0,0.056603774,0,0,0
1,0.25,0.678461539,0.192307692,0.653421633,1,0,0.056603774,0,0,1
1,0.25,0.7,0.192307692,0.709933775,1,0,0.037735849,0,0,1
0.5,0.1,0.565384615,0.153846154,0.622516556,1,0,0.056603774,0,0,0
1,0,0,0,0,1,1,0.056603774,0,0,1
0.5,0,0,0,0,1,0,0.056603774,0,0,0
1,0.35,0.761538461,0.423076923,0.78025286,1,0,0.188679245,0,0,1
1,0.3,0.843589744,0.230769231,0.877956481,1,0,0.018867925,0,0,1
1,0.4,0.847673077,0.269230769,0.802384106,1,0,0.018867925,0,0,1
1,0.4,0.811730769,0.269230769,0.712204352,1,1,0.018867925,0,0,1
1,0.2,0.632692308,0.192307692,0.750551877,1,0,0.056603774,0,0,1
0.5,0.25,0.807692308,0.230769231,0.741721854,1,0,0.037735849,0,0,0
1,0.3,0.664102564,0.230769231,0.600441501,1,1,0.056603774,0,0,1
1,0.4,0.740990385,0.307692308,0.729072848,1,0,0.018867925,0,0,1
0,0.25,0.538461539,0.192307692,0.614569536,0,0,0.094339623,1,0,0
1,0.25,0.7,0.153846154,0.675496689,1,1,0.094339623,1,0,1
0.5,0.2,0.592307692,0.153846154,0.662251656,1,0,0.150943396,0,0,0
1,0.3,0.753846154,0.230769231,0.811003566,1,0,0.037735849,0,0,1
0,0.2,0.646153846,0.192307692,0.703878903,0,0,0.075471698,0,0,0
1,0.4,0.758034188,0.269230769,0.781835383,1,0,0.188679245,0,0,1
1,0.3,0.687435898,0.230769231,0.676379691,1,0,0.018867925,0,0,1
0,0,0,0.192307692,0.550993377,0,0,0.018867925,0,0,0
0,0,0,0,0,1,0,0.037735849,0,1,0
1,0.25,0.678461539,0.153846154,0.556291391,1,1,0.339622642,0,1,1
1,0.25,0.721538462,0.153846154,0.754966887,1,0,0.113207547,0,1,1
0,0,0,0.115384615,0.631346579,1,0,0.20754717,0,1,0
0.5,0.1,0.753846154,0.115384615,0.565121413,1,0,0.037735849,0,1,0
0.5,0.15,0.682051282,0.153846154,0.649006623,1,0,0.037735849,0,1,0
0,0.25,0.624615385,0.153846154,0.635761589,1,0,0.056603774,1,1,0
0,0.2,0.686538462,0.115384615,0.582781457,1,0,0.075471698,0,1,0
1,0.25,0.7,0.230769231,0.750551877,1,0,0.018867925,0,1,1
1,0.3,0.807692308,0.230769231,0.777041943,1,0,0.094339623,0,1,1
1,0.25,0.661538462,0,0,1,0,0.075471698,0,1,1
0,0,0,0.115384615,0.671081678,0,0,0.396226415,1,1,0
0.5,0,0,0,0,1,0,0.056603774,0,1,0
0,0,0,0,0,1,0,0.037735849,0,1,0
0,0,0,0,0,1,0,0.132075472,0,1,0
0,0,0,0,0,0,0,0.037735849,0,1,0
1,0.4,0.755042735,0.269230769,0.725827815,1,1,0.037735849,0,1,1
0.5,0.2,0.667692308,0.192307692,0.625165563,1,0,0.037735849,0,1,0
0,0,0,0,0,1,0,0.264150943,0,1,0
1,0.3,0.715384616,0.230769231,0.706401766,1,1,0.037735849,0,1,1
1,0.3,0.655128205,0.192307692,0.60397351,1,0,0.094339623,0,1,1
0,0,0,0,0,1,0,0.150943396,0,1,0
0,0,0,0.269230769,0.855250709,1,0,0.018867925,0,1,0
0,0,0,0,0,1,0,0.245283019,0,1,0
1,0.4,0.841817308,0.307692308,0.828278146,1,1,0.018867925,0,1,1
1,0.3,0.780769231,0.230769231,0.72406181,1,0,0.018867925,0,1,1
0,0,0,0,0,1,0,0.018867925,0,1,0
1,0.3,0.619230769,0.230769231,0.662251656,1,0,0.018867925,0,1,1
1,0.3,0.7,0.230769231,0.65089877,1,1,0.150943396,0,1,1
0.5,0.15,0.592307692,0.076923077,0.741721854,1,0,0.018867925,0,1,0
0,0,0,0,0,1,0,0.018867925,0,1,0
0.5,0.2,0.659615385,0.153846154,0.569536424,1,0,0.037735849,0,1,0
0,0.2,0.706730769,0.153846154,0.686092715,1,0,0.150943396,0,1,0
1,0.3,0.670384615,0.230769231,0.659602649,1,0,0.037735849,0,0,1
0.5,0.35,0.646153846,0.153846154,0.649006623,1,0,0.264150943,0,0,0
1,0.4,0.720528846,0.307692308,0.708940397,1,1,0.056603774,0,0,1
0,0.25,0.610615385,0.192307692,0.644238411,0,0,0.301886792,0,0,0
0.5,0.1,0.619230769,0.153846154,0.662251656,0,0,0.132075472,1,0,0
1,0.3,0.655128205,0.230769231,0.675496689,1,1,0.018867925,0,0,1
1,0.4,0.718442308,0.307692308,0.706887417,1,0,0.037735849,0,0,1
1,0.3,0.701682692,0.269230769,0.750993377,1,1,0.056603774,0,0,1
0.5,0.05,0.538461539,0.038461538,0.529801325,1,1,0.301886792,0,1,0
0,0.1,0.780769231,0,0,1,0,0.132075472,0,1,0
0,0,0,0,0,1,0,0.132075472,0,1,0
1,0.25,0.653846154,0.192307692,0.635761589,1,0,0.018867925,0,1,1
1,0.25,0.613846154,0.230769231,0.560075686,1,1,0.018867925,0,0,1
1,0.6,0.830769231,0.423076923,0.749872644,1,0,0.094339623,0,0,1
1,0.25,0.667692308,0.230769231,0.591611479,1,1,0.018867925,0,0,1
1,0.85,0.682051282,0.653846154,0.635761589,1,0,0.075471698,0,0,1
0,0.2,0.646153846,0.115384615,0.600441501,1,0,0.396226415,0,0,0
1,0.65,0.719230769,0.615384615,0.666926373,1,1,0.226415094,0,0,1
0.5,0.2,0.578846154,0.153846154,0.635761589,1,1,0.056603774,0,0,0
0,0,0,0,0,0,0,0.018867925,0,0,0
1,0.65,0.691715977,0.461538462,0.649006623,1,0,0.377358491,0,1,1
1,0.25,0.689230769,0.192307692,0.614569536,1,0,0.056603774,0,1,1
0,0.15,0.646153846,0.153846154,0.688741722,0,0,0.056603774,0,1,0
0,0.1,0.673076923,0.115384615,0.565121413,1,0,0.433962264,1,1,0
0.5,0.45,0.592307692,0.346153846,0.653421633,1,0,0.509433962,0,1,0
0,0.15,0.615384616,0.076923077,0.582781457,0,0,0.075471698,0,1,0
1,0.4,0.706730769,0.230769231,0.711447493,1,0,0.075471698,0,1,1
1,0.4,0.702894231,0.307692308,0.691589404,1,0,0.018867925,0,1,1
0.5,0.35,0.740384615,0.230769231,0.637653737,1,0,0.018867925,0,1,0
1,0.3,0.744871795,0.230769231,0.750551877,1,0,0.188679245,0,1,1
0,0,0,0,0,0,0,0.396226415,0,1,0
0,0.15,0.682051282,0.192307692,0.720529801,1,0,0.018867925,0,1,0
0.5,0.1,0.646153846,0.192307692,0.646357616,1,0,0.037735849,0,1,0
0,0.25,0.717948718,0.230769231,0.726584673,1,0,0.018867925,0,1,0
0,0.1,0.538461539,0.115384615,0.618101545,0,0,0.037735849,1,1,0
0,0,0,0.038461538,0.741721854,0,0,0.509433962,1,1,0
0,0.15,0.538461539,0.153846154,0.662251656,1,0,0.169811321,0,1,0
0,0.2,0.619230769,0.192307692,0.626931567,0,0,0.132075472,1,1,0
0,0,0,0,0,0,0,0.188679245,0,1,0
0,0,0,0,0,0,0,0.188679245,1,1,0
0,0.5,0.667692308,0.5,0.611309221,1,0,0.150943396,0,1,0
0.5,0.2,0.659615385,0.269230769,0.597918638,1,0,0.075471698,0,1,0
1,0,0,0,0,1,1,0.037735849,0,1,1
0.5,0.2,0.646153846,0.192307692,0.625165563,1,0,0.056603774,0,1,0
0.5,0.1,0.565384615,0,0,1,0,0.056603774,0,1,0
0,0,0,0,0,0,0,0.056603774,1,1,0
0.5,0.25,0.764615385,0.192307692,0.752317881,0,1,0.018867925,0,1,0
0.5,0.5,0.660839161,0.384615385,0.672847682,1,0,0.037735849,1,1,0
0,0,0,0.115384615,0.671081678,0,0,0.094339623,0,0,0
1,0.3,0.807692308,0.230769231,0.764427625,1,0,0.037735849,0,0,1
1,0.35,0.678461539,0.269230769,0.694947966,1,1,0.018867925,0,0,1
1,0.3,0.637179487,0.230769231,0.671081678,1,0,0.056603774,1,0,1
0,0,0,0,0,1,1,0.018867925,0,0,0
1,0.3,0.888461539,0.230769231,0.809839168,1,0,0.358490566,0,1,1
1,0.2,0.605769231,0.115384615,0.556291391,1,0,0.037735849,1,1,1
1,0.45,0.678461539,0.423076923,0.669476219,1,1,0.075471698,0,1,1
0,0,0,0,0,1,0,0.169811321,0,0,0
0,0.05,0.753846154,0.115384615,0.759381898,0,0,0.226415094,1,0,0
0.5,0.3,0.735897436,0.307692308,0.801324503,0,0,0.169811321,0,1,0
0,0,0,0,0,1,0,0.188679245,0,1,0
0.5,0.15,0.556410256,0.115384615,0.635761589,1,0,0.283018868,1,1,0
0.5,0.25,0.646153846,0.153846154,0.754966887,1,1,0.113207547,0,0,0
0.5,0.2,0.538461539,0.076923077,0.556291391,1,0,0.132075472,0,0,0
1,0.3,0.776923077,0.230769231,0.715231788,1,1,0.037735849,0,0,1
0.5,0.2,0.646153846,0.192307692,0.618101545,1,0,0.150943396,0,1,0
0.5,0.15,0.538461539,0.192307692,0.57218543,1,0,0.037735849,0,1,0
0,0,0,0,0,0,0,0.056603774,0,1,0
1,0.35,0.615384616,0.346153846,0.678145695,1,0,0.301886792,0,1,1
0,0.25,0.646153846,0.192307692,0.57218543,1,0,0.339622642,1,1,0
1,0.2,0.592307692,0.153846154,0.60397351,1,0,0.113207547,0,1,1
1,0.4,0.780769231,0.269230769,0.727190161,1,0,0.037735849,0,1,1
0.5,0.25,0.659615385,0.192307692,0.678145695,1,0,0.075471698,0,1,0
1,0.3,0.601282052,0.230769231,0.715231788,1,1,0.075471698,0,1,1
0,0.35,0.838384615,0.269230769,0.824900662,1,0,0.188679245,0,1,0
0.5,0.1,0.646153846,0.153846154,0.582781457,1,0,0.037735849,1,1,0
0,0.4,0.856752137,0.269230769,0.747776726,1,0,0.20754717,0,1,0
0.5,0.2,0.619230769,0.115384615,0.582781457,1,0,0.150943396,0,1,0
0,0,0,0,0,1,0,0.471698113,0,1,0
1,0.2,0.740384615,0.153846154,0.715231788,1,0,0.188679245,0,1,1
0,0,0,0.153846154,0.59602649,1,0,0.113207547,0,1,0
1,0.3,0.61025641,0.230769231,0.64333018,1,1,0.018867925,0,1,1
1,0.35,0.704076923,0.269230769,0.692753075,1,0,0.169811321,0,1,1
0,0,0,0,0,1,0,0.018867925,0,1,0
0,0.1,0.726923077,0.115384615,0.582781457,1,0,0.226415094,1,1,0
0,0,0,0,0,1,0,0.094339623,0,1,0
0.5,0.3,0.664102564,0.153846154,0.695364238,1,0,0.075471698,0,0,0
1,0.35,0.727615385,0.269230769,0.715912961,1,1,0.037735849,0,0,1
1,0.3,0.655128205,0.230769231,0.6799117,1,1,0.018867925,0,0,1
0,0.15,0.628205128,0.115384615,0.794701987,1,1,0.018867925,0,0,0
0,0.15,0.717948718,0.192307692,0.678145695,0,0,0.433962264,1,0,0
0,0,0,0.115384615,0.653421633,0,0,0.056603774,1,0,0
0,0.25,0.661661539,0.192307692,0.651019868,1,0,0.018867925,0,1,0
1,0.35,0.715384616,0.461538462,0.653421633,1,0,0.264150943,0,1,1
1,0.25,0.689230769,0.153846154,0.609271523,1,1,0.018867925,0,1,1
0,0.2,0.6,0.230769231,0.626931567,1,0,0.094339623,0,1,0
0,0,0,0,0,0,0,0.396226415,1,1,0
0,0,0,0,0,1,0,0.301886792,0,1,0
0.5,0.15,0.619230769,0.192307692,0.625165563,1,1,0.037735849,0,1,0
0,0,0,0,0,1,0,0.018867925,0,1,0
0.5,0.2,0.646153846,0.192307692,0.646357616,0,1,0.018867925,0,1,0
1,0.25,0.7,0.230769231,0.653421633,1,0,0.188679245,0,1,1
1,0.3,0.691025641,0.230769231,0.658467361,1,0,0.169811321,0,1,1
1,0.4,0.729316239,0.269230769,0.676329234,1,1,0.037735849,0,0,1
0,0.25,0.678461539,0.192307692,0.641059603,1,0,0.509433962,0,1,0
1,0.25,0.619230769,0.192307692,0.635761589,1,0,0.037735849,0,1,1
0,0,0,0,0,1,0,0.056603774,0,1,0
0.5,0.3,0.739160839,0.230769231,0.788815305,1,0,0.132075472,1,1,0
1,0.65,0.646153846,0.5,0.601702933,1,0,0.264150943,0,0,1
1,0.3,0.673076923,0.230769231,0.715231788,1,0,0.150943396,0,0,1
0,0,0,0,0,0,0,0.037735849,1,0,0
0,0.4,0.794230769,0.269230769,0.735591296,1,0,0.018867925,0,0,0
0.5,0.15,0.628205128,0.192307692,0.688741722,0,0,0.037735849,0,0,0
0.5,0.25,0.597692308,0.153846154,0.670198675,1,1,0.037735849,0,0,0
0.5,0,0,0.038461538,0.582781457,1,0,0.037735849,0,0,0
0,0.1,0.565384615,0.076923077,0.618101545,1,0,0.132075472,0,0,0
1,0.3,0.682051282,0.230769231,0.768211921,1,0,0.056603774,0,0,1
1,0.3,0.762820513,0.230769231,0.779564806,1,0,0.018867925,0,0,1
1,0.3,0.771794872,0.230769231,0.703878903,1,1,0.018867925,0,0,1
0.5,0.1,0.565384615,0.115384615,0.600441501,1,0,0.075471698,0,0,0
0,0,0,0,0,0,0,0.20754717,1,0,0
0.5,0.25,0.646153846,0.153846154,0.613055818,1,1,0.018867925,0,0,0
0,0.2,0.619230769,0.192307692,0.688741722,1,0,0.018867925,1,0,0
1,0.25,0.753846154,0.230769231,0.609271523,1,1,0.018867925,0,0,1
1,0.25,0.624615385,0.192307692,0.625165563,1,1,0.018867925,0,0,1
0,0.15,0.661538462,0.115384615,0.565121413,0,1,0.037735849,0,0,0
1,0.4,0.800393162,0.230769231,0.735761589,1,1,0.037735849,0,0,1
1,0.3,0.619230769,0.192307692,0.60397351,1,1,0.056603774,1,0,1
1,0.35,0.653846154,0.346153846,0.653421633,1,0,0.320754717,0,0,1
0.5,0.25,0.654769231,0.192307692,0.644238411,1,0,0.41509434,0,0,0
1,0.4,0.723019231,0.307692308,0.711390728,1,0,0.037735849,0,0,1
1,0.1,0.834615385,0.230769231,0.803532009,1,0,0.132075472,0,0,1
0,0,0,0,0,1,0,0.018867925,0,0,0
0,0,0,0.076923077,0.556291391,1,0,0.037735849,0,1,0
1,0.15,0.592307692,0.192307692,0.625165563,1,1,0.018867925,0,1,1
0.5,0.25,0.613846154,0.192307692,0.699337748,1,0,0.056603774,1,1,0
1,0.4,0.665598291,0.269230769,0.692715232,1,0,0.037735849,1,1,1
0,0.1,0.7,0.153846154,0.614569536,1,0,0.037735849,0,1,0
0,0.2,0.659615385,0.230769231,0.72406181,1,0,0.037735849,0,1,0
0,0.1,0.538461539,0.153846154,0.569536424,1,0,0.452830189,0,1,0
1,0.4,0.683247863,0.230769231,0.714853358,1,0,0.037735849,0,1,1
0.5,0.2,0.592307692,0.115384615,0.662251656,1,0,0.037735849,0,1,0
0,0,0,0,0,0,0,0.113207547,0,1,0
0,0.25,0.796923077,0.192307692,0.703878903,1,0,0.018867925,0,1,0
1,0.25,0.635384615,0.192307692,0.667549669,1,0,0.037735849,0,1,1
1,0.3,0.78974359,0.230769231,0.741721854,1,0,0.056603774,0,1,1
0,0.1,0.565384615,0.076923077,0.609271523,0,0,0.339622642,1,1,0
0,0,0,0,0,0,0,0.320754717,0,1,0
1,0.3,0.693269231,0.230769231,0.626931567,0,1,0.037735849,1,0,1
1,0.25,0.667692308,0.192307692,0.609271523,0,0,0.094339623,1,1,1
1,0.3,0.664102564,0.230769231,0.750551877,1,0,0.056603774,0,1,1
0.5,0.1,0.673076923,0.076923077,0.662251656,1,0,0.188679245,0,1,0
0,0,0,0,0,1,0,0.245283019,1,1,0
0.5,0.05,0.592307692,0,0,1,0,0.320754717,0,1,0
0,0,0,0.076923077,0.556291391,0,0,0.056603774,0,1,0
1,0.3,0.708974359,0.230769231,0.626931567,1,0,0.018867925,0,1,1
0,0,0,0,0,1,1,0.169811321,0,1,0
1,0.25,0.667692308,0.192307692,0.656953642,1,0,0.169811321,0,1,1
0,0,0,0.076923077,0.556291391,0,0,0.169811321,0,1,0
0,0,0,0,0,0,0,0.264150943,1,1,0
1,0.55,0.771794872,0.461538462,0.772626931,1,1,0.056603774,0,1,1
1,0.15,0.682051282,0.230769231,0.618101545,1,0,0.037735849,0,1,1
0,0,0,0,0,0,0,0.113207547,1,1,0
0,0,0,0.038461538,0.688741722,1,1,0.056603774,0,1,0
1,0.45,0.808290598,0.269230769,0.829668874,1,0,0.056603774,0,1,1
0,0,0,0,0,1,0,0.226415094,0,1,0
1,0.2,0.686538462,0.230769231,0.644591612,1,1,0.056603774,0,1,1
1,0.3,0.716153846,0.230769231,0.704635762,1,0,0.132075472,0,1,1
0,0,0,0,0,1,0,0.377358491,0,1,0
0,0,0,0,0,1,0,0.018867925,0,1,0
0,0,0,0,0,0,1,0.018867925,1,1,0
1,0.35,0.73,0.269230769,0.718259224,1,0,0.018867925,0,1,1
0.5,0.3,0.788111888,0.192307692,0.759381898,1,0,0.452830189,1,1,0
0,0.15,0.556410256,0.153846154,0.635761589,1,0,0.339622642,0,1,0
0,0,0,0,0,1,0,0.037735849,0,0,0
1,0,0,0,0,1,0,0.018867925,0,1,1
0.5,0.15,0.631346154,0.153846154,0.622516556,1,0,0.58490566,0,0,0
1,0.3,0.656025641,0.230769231,0.645474614,1,0,0.037735849,0,0,1
0,0.2,0.592307692,0.230769231,0.626931567,0,0,0.245283019,0,1,0
0,0,0,0,0,0,0,0.641509434,1,1,0
1,0.25,0.771794872,0.230769231,0.794701987,1,0,0.018867925,0,0,1
1,0,0,0,0,1,0,0.018867925,0,0,1
1,0,0,0,0,1,0,0.018867925,0,0,1
1,0.4,0.723423077,0.307692308,0.711788079,1,1,0.018867925,0,0,1
0,0,0,0.153846154,0.715231788,1,0,0.018867925,0,0,0
0.5,0,0,0,0,1,0,0.018867925,0,0,0
